experiment_id,experiment,evidence_type,code_commit,model,hardware,cell_id,policy,point_id,cell_tag,instrumentation,wire_frame_bytes,wire_bytes_per_msg_assumed,rep,repetitions,seed,workload_trace_hash,zipf_alpha,pool_size,lineage_steps,distinct_lineages_total,phase_shift_at_request,n_requests,warmup_request_count,concurrency,overlap,fixed_output_tokens,kv_cache_tokens_per_instance_shadow,max_queue_relay,drain_timeout_s,topk,j,guard_ms,prefill_tokens_per_ms,queue_penalty_ms,cell_order_index,cell_order_sequence,generation_mode,vllm_cache_salt,semantic_prompt_contains_policy,metric_scope,status,request_count,overlap_fraction,overlap_seed_prefixes,overlap_seed_requests,cell_active_s,upserts_generated,upserts_per_s,offered_wire_bit_per_s,affinity_selection_rate,dispatch_state_age_defined_count,dispatch_state_age_mean_s,dispatch_state_age_p50_s,dispatch_state_age_p95_s,dispatcher_view_missing_at_dispatch_rate,source_view_false_negative_rate,source_view_false_positive_rate,physical_false_positive_affinity_rate,source_unique_prefixes_at_end,dispatcher_unique_prefixes_at_end,dispatcher_unique_prefixes_per_wire_byte,vllm_cached_token_rate,vllm_cached_tokens_total,stale_fallback_count,stale_fallback_rate,mean_coverage_shortfall_tokens,ttft_mean_ms,ttft_p50_ms,ttft_p95_ms,latency_p50_ms,latency_p95_ms,retried_request_count,request_error_rate,rho,sig_bit_per_s,background_traffic,relay_max_inflight,source_local_topk,gateway_global_topk,source_upserts_sent,source_tombstones_sent,source_suppressed_upserts,net_msgs_sent,net_msgs_delivered,net_wire_bytes_sent,net_undelivered_at_drain_end,ad_delivery_delay_mean_s,ad_delivery_delay_p50_s,ad_delivery_delay_p95_s,ad_delivery_delay_p99_s,tombstone_delay_p95_s,tc_sig_backlog_bytes_before,tc_sig_backlog_bytes_mid,tc_sig_backlog_bytes_after,tc_sig_dropped_after,tc_class110_sent_bytes_after,tc_class120_sent_bytes_after,tc_class120_sent_bytes_before,relay_forwarded,relay_drop_superseded,relay_drop_replica_cap,relay_drop_low_utility,relay_drop_backlog_cap,relay_drop_global_topk,relay_max_queue,relay_ewma_dq_s
20260831_b03_motivation_base_agg_static@rho0.5_rep0,b03_motivation,hybrid_live_vllm_real_kernel_link_counterfactual_instrumented,aabc816c8250cb051031cae0e799a1406845b142,/home/byh/.cache/modelscope/qwen/Qwen2.5-1.5B-Instruct,4x Tesla T4; Qwen2.5-1.5B-Instruct; one vLLM instance/GPU on host; docker gateway+tc state channel,agg_static@rho0.5,agg_static,base,rep0_base_agg_static@rho0.5_b03v2,read_only_counterfactual_logging,64,104,0,5,20260723,7b57b970c55fbde1df0a9602d284ed92017a8951c4e4ac46da603a5d2f2a4d0d,0.55,64,3,128,96,192,32,4,0.0,4,104544,200,60.0,8,4,0.5,50.0,2.0,10,"ideal,exact_fifo@rho1.0,agg_full@rho1.2,exact_fifo@rho0.8,exact_fifo@rho1.2,agg_full@rho1.0,agg_static@rho1.2,agg_static@rho0.8,agg_static@rho1.0,agg_full@rho0.5,agg_static@rho0.5,exact_fifo@rho0.5,agg_full@rho0.8",greedy_temperature0_min_tokens_eq_max_tokens_ignore_eos,b03:b03v2:base:agg_static@rho0.5:rep0,False,TTFT and cached-token telemetry are live vLLM measurements; the state channel is real kernel networking (docker + tc HTB).,Current,160,0.0,0,0,77.79194179177284,192,2.468121961962719,2053.4774723529817,0.325,88,23.594104544682935,17.913974046707153,56.26856732368469,0.14375,0.14375,0.0375,0.0,90,90,0.004507211538461538,1.0,164656.0,0,0.0,57.3,1014.788608325,1052.506157,1734.028905,1247.875936,2009.648267,0,0.0,0.5,4130,False,0,False,16,192,0,0,192,185,19968,7,8.62158161240655,8.621892929077148,10.998202085494995,11.248076438903809,0.0,2254,1504,0,0,40492506,601650,601650,185,2,4,0,0,1,21,8.3
20260831_b03_motivation_base_exact_fifo@rho0.5_rep0,b03_motivation,hybrid_live_vllm_real_kernel_link_counterfactual_instrumented,aabc816c8250cb051031cae0e799a1406845b142,/home/byh/.cache/modelscope/qwen/Qwen2.5-1.5B-Instruct,4x Tesla T4; Qwen2.5-1.5B-Instruct; one vLLM instance/GPU on host; docker gateway+tc state channel,exact_fifo@rho0.5,exact_fifo,base,rep0_base_exact_fifo@rho0.5_b03v2,read_only_counterfactual_logging,64,104,0,5,20260723,7b57b970c55fbde1df0a9602d284ed92017a8951c4e4ac46da603a5d2f2a4d0d,0.55,64,3,128,96,192,32,4,0.0,4,104544,200,60.0,8,4,0.5,50.0,2.0,11,"ideal,exact_fifo@rho1.0,agg_full@rho1.2,exact_fifo@rho0.8,exact_fifo@rho1.2,agg_full@rho1.0,agg_static@rho1.2,agg_static@rho0.8,agg_static@rho1.0,agg_full@rho0.5,agg_static@rho0.5,exact_fifo@rho0.5,agg_full@rho0.8",greedy_temperature0_min_tokens_eq_max_tokens_ignore_eos,b03:b03v2:base:exact_fifo@rho0.5:rep0,False,TTFT and cached-token telemetry are live vLLM measurements; the state channel is real kernel networking (docker + tc HTB).,Current,160,0.0,0,0,79.77833492867649,192,2.4066684291123908,2002.348133021509,0.3125,88,20.527870991013266,14.709134101867676,56.03726673126221,0.10625,0.10625,0.04375,0.0,90,90,0.004507211538461538,1.0,177504.0,0,0.0,78.8,1010.6435822125,1106.614015,2059.923485,1301.341454,2308.937148,0,0.0,0.5,4130,False,0,False,0,192,0,0,192,192,19968,0,5.89236906170845,6.231695175170898,9.162221908569336,9.741888046264648,0.0,0,1560,0,0,40517598,601650,601650,192,0,0,0,0,0,2,2.915
20260831_b03_motivation_base_agg_full@rho0.8_rep0,b03_motivation,hybrid_live_vllm_real_kernel_link_counterfactual_instrumented,aabc816c8250cb051031cae0e799a1406845b142,/home/byh/.cache/modelscope/qwen/Qwen2.5-1.5B-Instruct,4x Tesla T4; Qwen2.5-1.5B-Instruct; one vLLM instance/GPU on host; docker gateway+tc state channel,agg_full@rho0.8,agg_full,base,rep0_base_agg_full@rho0.8_b03v2,read_only_counterfactual_logging,64,104,0,5,20260723,7b57b970c55fbde1df0a9602d284ed92017a8951c4e4ac46da603a5d2f2a4d0d,0.55,64,3,128,96,192,32,4,0.0,4,104544,200,60.0,8,4,0.5,50.0,2.0,12,"ideal,exact_fifo@rho1.0,agg_full@rho1.2,exact_fifo@rho0.8,exact_fifo@rho1.2,agg_full@rho1.0,agg_static@rho1.2,agg_static@rho0.8,agg_static@rho1.0,agg_full@rho0.5,agg_static@rho0.5,exact_fifo@rho0.5,agg_full@rho0.8",greedy_temperature0_min_tokens_eq_max_tokens_ignore_eos,b03:b03v2:base:agg_full@rho0.8:rep0,False,TTFT and cached-token telemetry are live vLLM measurements; the state channel is real kernel networking (docker + tc HTB).,Current,160,0.0,0,0,83.22343288594857,192,2.3070425400874957,1919.4593933527963,0.19375,88,34.52148244868625,29.06467318534851,77.13427472114563,0.21875,0.21875,0.0375,0.0,90,73,0.003655849358974359,1.0,156944.0,0,0.0,54.0,1042.64272035625,1102.047338,1967.697675,1282.340762,2545.128458,0,0.0,0.8,2581,False,0,False,16,192,0,0,192,138,19968,54,14.49340205952741,14.476574897766113,26.262797832489014,27.688366889953613,0.0,0,3694,3954,0,40533908,601650,601650,179,0,6,7,0,0,3,22.993
20260831_b03_motivation_base_exact_fifo@rho1.2_rep1,b03_motivation,hybrid_live_vllm_real_kernel_link_counterfactual_instrumented,aabc816c8250cb051031cae0e799a1406845b142,/home/byh/.cache/modelscope/qwen/Qwen2.5-1.5B-Instruct,4x Tesla T4; Qwen2.5-1.5B-Instruct; one vLLM instance/GPU on host; docker gateway+tc state channel,exact_fifo@rho1.2,exact_fifo,base,rep1_base_exact_fifo@rho1.2_b03v2,read_only_counterfactual_logging,64,104,1,5,20260723,c2d474ad57eda0e1d8f39db0744afca9a5a647fa7ca0177bcdde7f809df4a44d,0.55,64,3,128,96,192,32,4,0.0,4,104544,200,60.0,8,4,0.5,50.0,2.0,0,"exact_fifo@rho1.2,agg_static@rho0.5,ideal,exact_fifo@rho0.5,agg_static@rho0.8,agg_static@rho1.0,exact_fifo@rho0.8,agg_full@rho1.2,agg_full@rho0.8,agg_full@rho1.0,agg_full@rho0.5,agg_static@rho1.2,exact_fifo@rho1.0",greedy_temperature0_min_tokens_eq_max_tokens_ignore_eos,b03:b03v2:base:exact_fifo@rho1.2:rep1,False,TTFT and cached-token telemetry are live vLLM measurements; the state channel is real kernel networking (docker + tc HTB).,Current,160,0.0,0,0,90.96588210575283,192,2.1106814506211182,1756.0869669167705,0.0,93,53.501532352098856,55.08076596260071,86.76888060569763,0.58125,0.58125,0.0,0.0,88,35,0.0017528044871794872,1.0,106608.0,0,0.0,0.0,1137.30098819375,1214.957167,2006.61917,1412.52047,2269.555115,0,0.0,1.2,1720,False,0,False,0,192,0,0,192,56,19968,136,52.66514679363796,53.63585090637207,67.60555148124695,67.60603904724121,0.0,3690,1900,1966,0,40544636,601650,601650,192,0,0,0,0,0,72,65.56
20260831_b03_motivation_base_agg_static@rho0.5_rep1,b03_motivation,hybrid_live_vllm_real_kernel_link_counterfactual_instrumented,aabc816c8250cb051031cae0e799a1406845b142,/home/byh/.cache/modelscope/qwen/Qwen2.5-1.5B-Instruct,4x Tesla T4; Qwen2.5-1.5B-Instruct; one vLLM instance/GPU on host; docker gateway+tc state channel,agg_static@rho0.5,agg_static,base,rep1_base_agg_static@rho0.5_b03v2,read_only_counterfactual_logging,64,104,1,5,20260723,c2d474ad57eda0e1d8f39db0744afca9a5a647fa7ca0177bcdde7f809df4a44d,0.55,64,3,128,96,192,32,4,0.0,4,104544,200,60.0,8,4,0.5,50.0,2.0,1,"exact_fifo@rho1.2,agg_static@rho0.5,ideal,exact_fifo@rho0.5,agg_static@rho0.8,agg_static@rho1.0,exact_fifo@rho0.8,agg_full@rho1.2,agg_full@rho0.8,agg_full@rho1.0,agg_full@rho0.5,agg_static@rho1.2,exact_fifo@rho1.0",greedy_temperature0_min_tokens_eq_max_tokens_ignore_eos,b03:b03v2:base:agg_static@rho0.5:rep1,False,TTFT and cached-token telemetry are live vLLM measurements; the state channel is real kernel networking (docker + tc HTB).,Current,160,0.0,0,0,93.47140540601686,192,2.054104131268799,1709.014637215641,0.2375,93,34.707290428940965,27.840404987335205,69.25726342201233,0.23125,0.23125,0.01875,0.0,88,88,0.004407051282051282,1.0,154368.0,0,0.0,30.0,1140.8323728875,1223.749128,2280.264702,1430.135101,2993.979031,0,0.0,0.5,4130,False,0,False,16,192,0,0,192,182,19968,10,14.134783587612949,16.466028690338135,20.844334602355957,22.336785554885864,0.0,1834,2152,0,0,40576984,601650,601650,182,0,10,0,0,0,15,3.79
20260831_b03_motivation_base_ideal_rep1,b03_motivation,hybrid_live_vllm_real_kernel_link_counterfactual_instrumented,aabc816c8250cb051031cae0e799a1406845b142,/home/byh/.cache/modelscope/qwen/Qwen2.5-1.5B-Instruct,4x Tesla T4; Qwen2.5-1.5B-Instruct; one vLLM instance/GPU on host; docker gateway+tc state channel,ideal,ideal,base,rep1_base_ideal_b03v2,read_only_counterfactual_logging,64,104,1,5,20260723,c2d474ad57eda0e1d8f39db0744afca9a5a647fa7ca0177bcdde7f809df4a44d,0.55,64,3,128,96,192,32,4,0.0,4,104544,200,60.0,8,4,0.5,50.0,2.0,2,"exact_fifo@rho1.2,agg_static@rho0.5,ideal,exact_fifo@rho0.5,agg_static@rho0.8,agg_static@rho1.0,exact_fifo@rho0.8,agg_full@rho1.2,agg_full@rho0.8,agg_full@rho1.0,agg_full@rho0.5,agg_static@rho1.2,exact_fifo@rho1.0",greedy_temperature0_min_tokens_eq_max_tokens_ignore_eos,b03:b03v2:base:ideal:rep1,False,TTFT and cached-token telemetry are live vLLM measurements; the state channel is real kernel networking (docker + tc HTB).,Current,160,0.0,0,0,83.58281909069046,192,2.297122806921275,1911.2061753585008,0.39375,93,8.298668810116347,6.432051420211792,23.34402871131897,0.0,0.0,0.0,0.0,88,88,0.0,1.0,216544.0,0,0.0,102.2,1011.00217608125,1119.828373,2098.332899,1401.325542,2540.752351,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20260831_b03_motivation_base_exact_fifo@rho0.5_rep1,b03_motivation,hybrid_live_vllm_real_kernel_link_counterfactual_instrumented,aabc816c8250cb051031cae0e799a1406845b142,/home/byh/.cache/modelscope/qwen/Qwen2.5-1.5B-Instruct,4x Tesla T4; Qwen2.5-1.5B-Instruct; one vLLM instance/GPU on host; docker gateway+tc state channel,exact_fifo@rho0.5,exact_fifo,base,rep1_base_exact_fifo@rho0.5_b03v2,read_only_counterfactual_logging,64,104,1,5,20260723,c2d474ad57eda0e1d8f39db0744afca9a5a647fa7ca0177bcdde7f809df4a44d,0.55,64,3,128,96,192,32,4,0.0,4,104544,200,60.0,8,4,0.5,50.0,2.0,3,"exact_fifo@rho1.2,agg_static@rho0.5,ideal,exact_fifo@rho0.5,agg_static@rho0.8,agg_static@rho1.0,exact_fifo@rho0.8,agg_full@rho1.2,agg_full@rho0.8,agg_full@rho1.0,agg_full@rho0.5,agg_static@rho1.2,exact_fifo@rho1.0",greedy_temperature0_min_tokens_eq_max_tokens_ignore_eos,b03:b03v2:base:exact_fifo@rho0.5:rep1,False,TTFT and cached-token telemetry are live vLLM measurements; the state channel is real kernel networking (docker + tc HTB).,Current,160,0.0,0,0,89.87695655599236,192,2.136253911539451,1777.3632544008233,0.4,93,13.516579966391287,10.792155981063843,37.38119578361511,0.025,0.025,0.025,0.0,88,88,0.004407051282051282,1.0,209296.0,0,0.0,94.8,1092.77329638125,1200.041672,2143.871817,1428.532711,2786.847924,0,0.0,0.5,3822,False,0,False,0,192,0,0,192,192,19968,0,1.3208708390593529,1.1601910591125488,3.72466778755188,4.299203634262085,0.0,0,324,0,0,40610096,601734,601734,192,0,0,0,0,0,2,1.833
20260831_b03_motivation_base_agg_static@rho0.8_rep1,b03_motivation,hybrid_live_vllm_real_kernel_link_counterfactual_instrumented,aabc816c8250cb051031cae0e799a1406845b142,/home/byh/.cache/modelscope/qwen/Qwen2.5-1.5B-Instruct,4x Tesla T4; Qwen2.5-1.5B-Instruct; one vLLM instance/GPU on host; docker gateway+tc state channel,agg_static@rho0.8,agg_static,base,rep1_base_agg_static@rho0.8_b03v2,read_only_counterfactual_logging,64,104,1,5,20260723,c2d474ad57eda0e1d8f39db0744afca9a5a647fa7ca0177bcdde7f809df4a44d,0.55,64,3,128,96,192,32,4,0.0,4,104544,200,60.0,8,4,0.5,50.0,2.0,4,"exact_fifo@rho1.2,agg_static@rho0.5,ideal,exact_fifo@rho0.5,agg_static@rho0.8,agg_static@rho1.0,exact_fifo@rho0.8,agg_full@rho1.2,agg_full@rho0.8,agg_full@rho1.0,agg_full@rho0.5,agg_static@rho1.2,exact_fifo@rho1.0",greedy_temperature0_min_tokens_eq_max_tokens_ignore_eos,b03:b03v2:base:agg_static@rho0.8:rep1,False,TTFT and cached-token telemetry are live vLLM measurements; the state channel is real kernel networking (docker + tc HTB).,Current,160,0.0,0,0,97.68694920605049,192,1.9654621375780257,1635.2644984649173,0.3125,93,37.27593160957419,25.068729162216187,85.57838153839111,0.20625,0.20625,0.04375,0.0,88,85,0.004256810897435897,1.0,164128.0,0,0.0,48.5,1245.19982428125,1267.002005,2505.204,1505.912523,2825.975209,0,0.0,0.8,2389,False,0,False,16,192,0,0,192,163,19968,29,13.159505080591682,14.383122444152832,19.808390140533447,21.89657688140869,0.0,0,2462,2792,0,40629778,601734,601734,187,0,5,0,0,0,3,15.79
20260831_b03_motivation_base_agg_static@rho1.0_rep1,b03_motivation,hybrid_live_vllm_real_kernel_link_counterfactual_instrumented,aabc816c8250cb051031cae0e799a1406845b142,/home/byh/.cache/modelscope/qwen/Qwen2.5-1.5B-Instruct,4x Tesla T4; Qwen2.5-1.5B-Instruct; one vLLM instance/GPU on host; docker gateway+tc state channel,agg_static@rho1.0,agg_static,base,rep1_base_agg_static@rho1.0_b03v2,read_only_counterfactual_logging,64,104,1,5,20260723,c2d474ad57eda0e1d8f39db0744afca9a5a647fa7ca0177bcdde7f809df4a44d,0.55,64,3,128,96,192,32,4,0.0,4,104544,200,60.0,8,4,0.5,50.0,2.0,5,"exact_fifo@rho1.2,agg_static@rho0.5,ideal,exact_fifo@rho0.5,agg_static@rho0.8,agg_static@rho1.0,exact_fifo@rho0.8,agg_full@rho1.2,agg_full@rho0.8,agg_full@rho1.0,agg_full@rho0.5,agg_static@rho1.2,exact_fifo@rho1.0",greedy_temperature0_min_tokens_eq_max_tokens_ignore_eos,b03:b03v2:base:agg_static@rho1.0:rep1,False,TTFT and cached-token telemetry are live vLLM measurements; the state channel is real kernel networking (docker + tc HTB).,Current,160,0.0,0,0,104.46975359600037,192,1.8378525208596905,1529.0932973552624,0.08125,93,56.52420991210527,57.64964962005615,97.1696195602417,0.475,0.475,0.00625,0.0,88,67,0.0033553685897435895,1.0,114736.0,0,0.0,18.1,1342.69717476875,1380.342402,2341.761664,1621.646074,2673.148934,0,0.0,1.0,1911,False,0,False,16,192,0,0,192,117,19968,75,30.145294482891376,30.47663140296936,42.62813854217529,43.418495655059814,0.0,2402,1702,2230,0,40646276,601734,601734,155,2,19,0,0,16,20,39.774
20260831_b03_motivation_base_exact_fifo@rho0.8_rep1,b03_motivation,hybrid_live_vllm_real_kernel_link_counterfactual_instrumented,aabc816c8250cb051031cae0e799a1406845b142,/home/byh/.cache/modelscope/qwen/Qwen2.5-1.5B-Instruct,4x Tesla T4; Qwen2.5-1.5B-Instruct; one vLLM instance/GPU on host; docker gateway+tc state channel,exact_fifo@rho0.8,exact_fifo,base,rep1_base_exact_fifo@rho0.8_b03v2,read_only_counterfactual_logging,64,104,1,5,20260723,c2d474ad57eda0e1d8f39db0744afca9a5a647fa7ca0177bcdde7f809df4a44d,0.55,64,3,128,96,192,32,4,0.0,4,104544,200,60.0,8,4,0.5,50.0,2.0,6,"exact_fifo@rho1.2,agg_static@rho0.5,ideal,exact_fifo@rho0.5,agg_static@rho0.8,agg_static@rho1.0,exact_fifo@rho0.8,agg_full@rho1.2,agg_full@rho0.8,agg_full@rho1.0,agg_full@rho0.5,agg_static@rho1.2,exact_fifo@rho1.0",greedy_temperature0_min_tokens_eq_max_tokens_ignore_eos,b03:b03v2:base:exact_fifo@rho0.8:rep1,False,TTFT and cached-token telemetry are live vLLM measurements; the state channel is real kernel networking (docker + tc HTB).,Current,160,0.0,0,0,105.08060403494164,192,1.8271687887914665,1520.2044322745,0.14375,93,54.37044527453761,44.34517431259155,95.05983757972717,0.4,0.4,0.0125,0.0,88,88,0.004407051282051282,1.0,117840.0,0,0.0,30.4,1370.1644926875,1315.298512,2305.50798,1546.605615,2753.782208,0,0.0,0.8,2389,False,0,False,0,192,0,0,192,192,19968,0,27.753419056534767,27.619783639907837,35.85059595108032,37.9741644859314,0.0,2032,2230,0,0,40672950,601734,601734,192,0,0,0,0,0,20,25.311
20260831_b03_motivation_base_agg_full@rho1.2_rep1,b03_motivation,hybrid_live_vllm_real_kernel_link_counterfactual_instrumented,aabc816c8250cb051031cae0e799a1406845b142,/home/byh/.cache/modelscope/qwen/Qwen2.5-1.5B-Instruct,4x Tesla T4; Qwen2.5-1.5B-Instruct; one vLLM instance/GPU on host; docker gateway+tc state channel,agg_full@rho1.2,agg_full,base,rep1_base_agg_full@rho1.2_b03v2,read_only_counterfactual_logging,64,104,1,5,20260723,c2d474ad57eda0e1d8f39db0744afca9a5a647fa7ca0177bcdde7f809df4a44d,0.55,64,3,128,96,192,32,4,0.0,4,104544,200,60.0,8,4,0.5,50.0,2.0,7,"exact_fifo@rho1.2,agg_static@rho0.5,ideal,exact_fifo@rho0.5,agg_static@rho0.8,agg_static@rho1.0,exact_fifo@rho0.8,agg_full@rho1.2,agg_full@rho0.8,agg_full@rho1.0,agg_full@rho0.5,agg_static@rho1.2,exact_fifo@rho1.0",greedy_temperature0_min_tokens_eq_max_tokens_ignore_eos,b03:b03v2:base:agg_full@rho1.2:rep1,False,TTFT and cached-token telemetry are live vLLM measurements; the state channel is real kernel networking (docker + tc HTB).,Current,160,0.0,0,0,105.78833845304325,192,1.8149448493817104,1510.034114685583,0.15,93,57.4830482262437,63.55902290344238,100.42756962776184,0.375,0.375,0.00625,0.0,88,52,0.0026041666666666665,1.0,128080.0,0,0.0,11.9,1367.92543125625,1367.49054,2502.449201,1583.115704,2878.063955,0,0.0,1.2,1592,False,0,False,16,192,0,0,192,99,19968,93,23.824250832952636,22.83013105392456,42.70312809944153,44.76490640640259,0.0,0,2762,2080,0,40684342,601734,601734,115,0,5,72,0,0,3,39.76
20260831_b03_motivation_base_agg_full@rho0.8_rep1,b03_motivation,hybrid_live_vllm_real_kernel_link_counterfactual_instrumented,aabc816c8250cb051031cae0e799a1406845b142,/home/byh/.cache/modelscope/qwen/Qwen2.5-1.5B-Instruct,4x Tesla T4; Qwen2.5-1.5B-Instruct; one vLLM instance/GPU on host; docker gateway+tc state channel,agg_full@rho0.8,agg_full,base,rep1_base_agg_full@rho0.8_b03v2,read_only_counterfactual_logging,64,104,1,5,20260723,c2d474ad57eda0e1d8f39db0744afca9a5a647fa7ca0177bcdde7f809df4a44d,0.55,64,3,128,96,192,32,4,0.0,4,104544,200,60.0,8,4,0.5,50.0,2.0,8,"exact_fifo@rho1.2,agg_static@rho0.5,ideal,exact_fifo@rho0.5,agg_static@rho0.8,agg_static@rho1.0,exact_fifo@rho0.8,agg_full@rho1.2,agg_full@rho0.8,agg_full@rho1.0,agg_full@rho0.5,agg_static@rho1.2,exact_fifo@rho1.0",greedy_temperature0_min_tokens_eq_max_tokens_ignore_eos,b03:b03v2:base:agg_full@rho0.8:rep1,False,TTFT and cached-token telemetry are live vLLM measurements; the state channel is real kernel networking (docker + tc HTB).,Current,160,0.0,0,0,103.18054080102593,192,1.8608159882613344,1548.1989022334303,0.19375,93,47.65241259144199,41.19184231758118,92.75850129127502,0.33125,0.33125,0.025,0.0,88,59,0.002954727564102564,1.0,139504.0,0,0.0,39.6,1283.53074189375,1376.105586,2256.867206,1625.280479,2588.472796,0,0.0,0.8,2389,False,0,False,16,192,0,0,192,114,19968,78,22.50367304316738,23.218218564987183,38.357282876968384,39.531073331832886,0.0,2014,2230,0,0,40701604,601734,601734,114,1,3,59,0,15,7,33.646
20260831_b03_motivation_base_agg_full@rho1.0_rep1,b03_motivation,hybrid_live_vllm_real_kernel_link_counterfactual_instrumented,aabc816c8250cb051031cae0e799a1406845b142,/home/byh/.cache/modelscope/qwen/Qwen2.5-1.5B-Instruct,4x Tesla T4; Qwen2.5-1.5B-Instruct; one vLLM instance/GPU on host; docker gateway+tc state channel,agg_full@rho1.0,agg_full,base,rep1_base_agg_full@rho1.0_b03v2,read_only_counterfactual_logging,64,104,1,5,20260723,c2d474ad57eda0e1d8f39db0744afca9a5a647fa7ca0177bcdde7f809df4a44d,0.55,64,3,128,96,192,32,4,0.0,4,104544,200,60.0,8,4,0.5,50.0,2.0,9,"exact_fifo@rho1.2,agg_static@rho0.5,ideal,exact_fifo@rho0.5,agg_static@rho0.8,agg_static@rho1.0,exact_fifo@rho0.8,agg_full@rho1.2,agg_full@rho0.8,agg_full@rho1.0,agg_full@rho0.5,agg_static@rho1.2,exact_fifo@rho1.0",greedy_temperature0_min_tokens_eq_max_tokens_ignore_eos,b03:b03v2:base:agg_full@rho1.0:rep1,False,TTFT and cached-token telemetry are live vLLM measurements; the state channel is real kernel networking (docker + tc HTB).,Current,160,0.0,0,0,110.27168149407953,192,1.741154187535523,1448.640284029555,0.2,93,47.780379382512905,36.66269063949585,97.55299735069275,0.30625,0.30625,0.025,0.0,88,70,0.0035056089743589745,1.0,142064.0,0,0.0,42.0,1393.48421326875,1432.827838,2490.146959,1667.170944,2994.977363,0,0.0,1.0,1911,False,0,False,16,192,0,0,192,128,19968,64,18.99954903125763,19.36074686050415,29.172329425811768,30.72603702545166,0.0,0,1892,2660,0,40717206,601734,601734,159,0,4,29,0,0,2,18.021
20260831_b03_motivation_base_agg_full@rho0.5_rep1,b03_motivation,hybrid_live_vllm_real_kernel_link_counterfactual_instrumented,aabc816c8250cb051031cae0e799a1406845b142,/home/byh/.cache/modelscope/qwen/Qwen2.5-1.5B-Instruct,4x Tesla T4; Qwen2.5-1.5B-Instruct; one vLLM instance/GPU on host; docker gateway+tc state channel,agg_full@rho0.5,agg_full,base,rep1_base_agg_full@rho0.5_b03v2,read_only_counterfactual_logging,64,104,1,5,20260723,c2d474ad57eda0e1d8f39db0744afca9a5a647fa7ca0177bcdde7f809df4a44d,0.55,64,3,128,96,192,32,4,0.0,4,104544,200,60.0,8,4,0.5,50.0,2.0,10,"exact_fifo@rho1.2,agg_static@rho0.5,ideal,exact_fifo@rho0.5,agg_static@rho0.8,agg_static@rho1.0,exact_fifo@rho0.8,agg_full@rho1.2,agg_full@rho0.8,agg_full@rho1.0,agg_full@rho0.5,agg_static@rho1.2,exact_fifo@rho1.0",greedy_temperature0_min_tokens_eq_max_tokens_ignore_eos,b03:b03v2:base:agg_full@rho0.5:rep1,False,TTFT and cached-token telemetry are live vLLM measurements; the state channel is real kernel networking (docker + tc HTB).,Current,160,0.0,0,0,104.70719188358635,192,1.8336849317233717,1525.6258631938451,0.375,93,13.68241439327117,10.503440141677856,38.418391942977905,0.03125,0.03125,0.01875,0.0,88,84,0.004206730769230769,1.0,208256.0,0,0.0,98.0,1280.61553785625,1356.960301,2642.843504,1656.570573,3213.508488,0,0.0,0.5,3822,False,0,False,16,192,0,0,192,181,19968,11,0.7125915466751183,0.34679532051086426,2.4618918895721436,3.5543367862701416,0.0,2594,0,0,0,40754068,601734,601734,181,0,0,0,0,11,7,0.458
20260831_b03_motivation_base_agg_static@rho1.2_rep1,b03_motivation,hybrid_live_vllm_real_kernel_link_counterfactual_instrumented,aabc816c8250cb051031cae0e799a1406845b142,/home/byh/.cache/modelscope/qwen/Qwen2.5-1.5B-Instruct,4x Tesla T4; Qwen2.5-1.5B-Instruct; one vLLM instance/GPU on host; docker gateway+tc state channel,agg_static@rho1.2,agg_static,base,rep1_base_agg_static@rho1.2_b03v2,read_only_counterfactual_logging,64,104,1,5,20260723,c2d474ad57eda0e1d8f39db0744afca9a5a647fa7ca0177bcdde7f809df4a44d,0.55,64,3,128,96,192,32,4,0.0,4,104544,200,60.0,8,4,0.5,50.0,2.0,11,"exact_fifo@rho1.2,agg_static@rho0.5,ideal,exact_fifo@rho0.5,agg_static@rho0.8,agg_static@rho1.0,exact_fifo@rho0.8,agg_full@rho1.2,agg_full@rho0.8,agg_full@rho1.0,agg_full@rho0.5,agg_static@rho1.2,exact_fifo@rho1.0",greedy_temperature0_min_tokens_eq_max_tokens_ignore_eos,b03:b03v2:base:agg_static@rho1.2:rep1,False,TTFT and cached-token telemetry are live vLLM measurements; the state channel is real kernel networking (docker + tc HTB).,Current,160,0.0,0,0,113.96873002685606,192,1.684672628665392,1401.6476270496062,0.15,93,57.24195821823612,50.15680766105652,103.18867492675781,0.375,0.375,0.00625,0.0,88,63,0.003155048076923077,1.0,121456.0,0,0.0,21.4,1503.81965985625,1509.615676,2688.778118,1743.614105,3009.160302,0,0.0,1.2,1592,False,0,False,16,192,0,0,192,114,19968,78,26.687990251340363,27.58753538131714,42.75035381317139,44.65921139717102,0.0,0,3562,4264,0,40766866,601734,601734,179,1,12,0,0,0,3,41.222
